Dates,X,Y
2015-05-12 01:46:00,-122.40115237098101,37.738362825899294
2015-05-11 05:00:00,-122.392347671978,37.7890603555993
2015-05-02 05:39:00,-122.469906688039,37.7836161897605
2015-05-01 21:15:00,-122.416577792446,37.780614876154
2015-05-01 20:00:00,-122.423715048532,37.7717810622866
2015-04-29 06:35:00,-122.482184155412,37.773579768654706
2015-04-29 01:05:00,-122.41959364645399,37.7991861177677
2015-04-28 01:25:00,-122.41162615229901,37.77858957403121
2015-04-18 09:09:00,-122.442254995811,37.7967153758518
2015-04-17 18:30:00,-122.40901120663901,37.7811340568243
2015-04-16 01:13:00,-122.445255696193,37.7157170897971
2015-04-16 00:30:00,-122.450480413582,37.7647201806273
2015-04-14 13:00:00,-122.47287586133899,37.713317784448
2015-04-05 20:00:00,-122.40340479147899,37.775420706711
2015-04-05 04:42:00,-122.41742981709601,37.799176058463296
2015-04-04 22:50:00,-122.428306500557,37.7990143347959
2015-04-04 00:30:00,-122.40968720575,37.8003260482415
2015-04-02 23:00:00,-122.439793801245,37.7974418348099
2015-04-02 18:10:00,-122.405924386123,37.7766015774052
2015-03-31 21:00:00,-122.421748892194,37.7716418466942
2015-03-30 04:45:00,-122.406539115148,37.7564864109309
2015-03-20 06:30:00,-122.433332271053,37.8030557323315
2015-03-18 01:39:00,-122.40618184105,37.7894765068014
2015-03-16 05:11:00,-122.39262364360901,37.7517100089534
2015-03-16 00:08:00,-122.421609674066,37.7627519883966
2015-03-07 04:38:00,-122.466504397113,37.7662014296859
2015-03-07 03:15:00,-122.379995240287,37.7277878205458
2015-03-06 04:30:00,-122.40340479147899,37.775420706711
2015-03-05 22:23:00,-122.419832741614,37.7577669901356
2015-03-04 01:30:00,-122.421720672696,37.7914446364385
2015-03-03 17:30:00,-122.38066277205401,37.7304510220681
2015-02-22 03:31:00,-122.41623039254299,37.7636337702985
2015-02-20 20:00:00,-122.410738097315,37.767524308783
2015-02-20 01:06:00,-122.408437135288,37.781954394999794
2015-02-18 19:00:00,-122.399768270061,37.728881281786705
2015-02-08 07:10:00,-122.392493074979,37.718903919211996
2015-02-08 07:10:00,-122.39221691150401,37.721560203650796
2015-02-07 08:00:00,-122.423064957893,37.8020242365357
2015-02-06 21:00:00,-122.41935926631399,37.8048384367685
2015-02-03 18:00:00,-122.431015257276,37.7117445002313
2015-02-03 13:15:00,-122.414200995694,37.7137889657104
2015-02-03 05:08:00,-122.37934537972001,37.73574190685721
2015-02-02 20:30:00,-122.376900658814,37.72948746365589
2015-02-02 12:56:00,-122.416374835778,37.7644225165568
2015-02-02 10:05:00,-122.42187648849199,37.7640888944532
2015-02-02 02:06:00,-122.389279211854,37.716962016099
2015-01-23 21:33:00,-122.414985611799,37.795432562453996
2015-01-23 09:46:00,-122.412594354828,37.748166005622295
2015-01-23 01:55:00,-122.414985611799,37.795432562453996
2015-01-22 01:59:00,-122.405025778458,37.792508340252
2015-01-20 21:10:00,-122.43049391034201,37.801493188150395
2015-01-20 03:01:00,-122.40950430935,37.781526271747
2015-01-19 23:57:00,-122.413237516676,37.78284302332129
2015-01-19 23:51:00,-122.41455494733299,37.789368344193896
2015-01-19 23:27:00,-122.415720972438,37.7096906265635
2015-01-19 05:30:00,-122.417107256373,37.785323829209396
