Dates,X,Y
2015-05-13 12:21:00,-122.424347725679,37.7450456172368
2015-05-13 04:45:00,-122.41966671791701,37.7746823329875
2015-05-12 22:25:00,-122.40391568157101,37.790538993725
2015-05-11 16:00:00,-122.426222140045,37.710019035369
2015-05-11 07:30:00,-122.42094190608499,37.787596162201204
2015-05-03 13:00:00,-122.46644268420602,37.7659245297691
2015-05-03 02:30:00,-122.411615075408,37.7831614109395
2015-05-03 00:40:00,-122.41704429261401,37.78959527743221
2015-05-02 10:40:00,-122.43315586900299,37.78126734681
2015-05-01 22:07:00,-122.45564374771999,37.7217922825182
2015-04-30 23:00:00,-122.409652663162,37.7964914531604
2015-04-30 22:50:00,-122.40723349910601,37.7905223625299
2015-04-30 19:12:00,-122.42807885549601,37.75768610032871
2015-04-30 00:50:00,-122.50448477546401,37.7408208732724
2015-04-29 18:00:00,-122.409529913278,37.7657184395282
2015-04-29 18:00:00,-122.409529913278,37.7657184395282
2015-04-29 14:45:00,-122.390416955474,37.7355926105862
2015-04-29 10:39:00,-122.414056291891,37.7827931071006
2015-04-19 14:30:00,-122.401399497577,37.70911172039371
2015-04-19 04:15:00,-122.37551296863501,37.730806609582
2015-04-19 04:15:00,-122.37551296863501,37.730806609582
2015-04-18 01:30:00,-122.47818745800899,37.764441968542
2015-04-18 00:01:00,-122.429490357681,37.761276012999296
2015-04-18 00:01:00,-122.418045452768,37.7775118895695
2015-04-16 17:50:00,-122.43169048433901,37.715772828606795
2015-04-15 07:42:00,-122.42974129434499,37.7977645712284
2015-04-14 21:00:00,-122.40753833231899,37.7657827544276
2015-04-04 08:08:00,-122.414056291891,37.7827931071006
2015-04-01 17:15:00,-122.419052694349,37.7586324051562
2015-04-01 16:00:00,-122.40871060666299,37.78097067220529
2015-03-30 14:30:00,-122.465793842323,37.7556246702007
2015-03-22 19:00:00,-122.40789016074301,37.7504458171938
2015-03-22 13:10:00,-122.415247116726,37.7239096674854
2015-03-22 01:32:00,-122.43820782440099,37.7854586086809
2015-03-20 01:10:00,-122.39720193799299,37.75353512427621
2015-03-18 17:30:00,-122.407354509443,37.7917926375029
2015-03-18 17:00:00,-122.39800417734,37.7190331787318
2015-03-18 00:30:00,-122.399962950879,37.7932093101245
2015-03-08 22:30:00,-122.40340479147899,37.775420706711
2015-03-08 03:10:00,-122.427042151546,37.8011054678398
