Dates,X,Y
2015-05-12 19:44:00,-122.472707844576,37.777752884469294
2015-05-11 12:00:00,-122.397744427103,37.7299346936044
2015-04-30 23:55:00,-122.422062730264,37.789920001484106
2015-04-30 23:55:00,-122.422062730264,37.789920001484106
2015-04-30 23:00:00,-122.422062730264,37.789920001484106
2015-04-30 23:00:00,-122.422062730264,37.789920001484106
2015-04-30 20:22:00,-122.422062730264,37.789920001484106
2015-04-30 20:22:00,-122.422062730264,37.789920001484106
2015-04-30 19:51:00,-122.422062730264,37.789920001484106
2015-04-30 19:51:00,-122.422062730264,37.789920001484106
2015-04-30 19:04:00,-122.422062730264,37.789920001484106
2015-04-30 19:04:00,-122.422062730264,37.789920001484106
2015-04-30 18:34:00,-122.422062730264,37.789920001484106
2015-04-30 18:34:00,-122.422062730264,37.789920001484106
2015-04-30 18:30:00,-122.422062730264,37.789920001484106
2015-04-30 18:30:00,-122.422062730264,37.789920001484106
2015-04-30 15:38:00,-122.422062730264,37.789920001484106
2015-04-30 15:38:00,-122.422062730264,37.789920001484106
2015-04-30 14:55:00,-122.422062730264,37.789920001484106
2015-04-30 14:55:00,-122.422062730264,37.789920001484106
2015-04-30 12:45:00,-122.439819026647,37.714105192097996
2015-04-30 03:10:00,-122.41379708341299,37.760274035239
2015-04-30 00:02:00,-122.417970955091,37.759488455703604
2015-04-13 18:00:00,-122.412457953057,37.7147347356846
2015-04-01 06:01:00,-122.419561596094,37.7632161069131
2015-03-05 22:00:00,-122.400916029025,37.7854574902997
2015-03-05 22:00:00,-122.400916029025,37.7854574902997
2015-03-05 21:00:00,-122.400916029025,37.7854574902997
2015-03-05 21:00:00,-122.400916029025,37.7854574902997
2015-03-05 21:00:00,-122.400916029025,37.7854574902997
2015-03-05 20:00:00,-122.400916029025,37.7854574902997
2015-03-05 20:00:00,-122.400916029025,37.7854574902997
2015-03-05 20:00:00,-122.400916029025,37.7854574902997
2015-03-05 20:00:00,-122.400916029025,37.7854574902997
2015-03-05 20:00:00,-122.400916029025,37.7854574902997
2015-03-05 19:00:00,-122.400916029025,37.7854574902997
2015-03-05 19:00:00,-122.400916029025,37.7854574902997
2015-03-05 11:00:00,-122.400916029025,37.7854574902997
2015-03-05 11:00:00,-122.400916029025,37.7854574902997
2015-03-05 11:00:00,-122.400916029025,37.7854574902997
2015-03-05 00:01:00,-122.41484513920601,37.7605000725995
2015-03-04 03:17:00,-122.417955821717,37.7578801214437
2015-03-03 00:01:00,-122.415921585459,37.7596123168685
2015-02-21 01:39:00,-122.409660751795,37.786439452476394
2015-01-23 15:36:00,-122.45886061566999,37.781255093548396
2015-01-10 11:50:00,-122.478349616026,37.7513339691629
2014-12-26 21:00:00,-122.408648588965,37.7849124714135
2014-12-25 01:51:00,-122.43619448489599,37.722727038357604
2014-12-11 22:00:00,-122.410699657634,37.7869881885308
2014-12-11 21:13:00,-122.410699657634,37.7869881885308
2014-12-11 20:00:00,-122.410699657634,37.7869881885308
2014-12-11 00:01:00,-122.418738265772,37.7546172382083
2014-12-09 01:16:00,-122.41812008648998,37.7603012340397
2014-12-09 00:35:00,-122.417028392106,37.7603656931573
2014-11-25 22:20:00,-122.410699657634,37.7869881885308
2014-11-25 22:20:00,-122.410699657634,37.7869881885308
2014-11-25 22:20:00,-122.410699657634,37.7869881885308
2014-11-25 21:45:00,-122.410699657634,37.7869881885308
2014-11-25 21:45:00,-122.410699657634,37.7869881885308
2014-11-25 19:05:00,-122.410699657634,37.7869881885308
2014-11-25 19:05:00,-122.410699657634,37.7869881885308
2014-11-25 19:00:00,-122.410699657634,37.7869881885308
2014-11-25 19:00:00,-122.410699657634,37.7869881885308
2014-11-25 19:00:00,-122.410699657634,37.7869881885308
2014-11-25 18:20:00,-122.410699657634,37.7869881885308
2014-11-25 18:20:00,-122.410699657634,37.7869881885308
2014-11-25 18:20:00,-122.410699657634,37.7869881885308
2014-11-25 18:20:00,-122.410699657634,37.7869881885308
2014-11-25 18:20:00,-122.410699657634,37.7869881885308
2014-11-25 16:30:00,-122.410699657634,37.7869881885308
2014-11-25 16:30:00,-122.410699657634,37.7869881885308
2014-11-25 16:30:00,-122.410699657634,37.7869881885308
2014-11-25 16:30:00,-122.410699657634,37.7869881885308
2014-11-25 16:30:00,-122.410699657634,37.7869881885308
2014-11-25 15:30:00,-122.410699657634,37.7869881885308
2014-11-25 15:30:00,-122.410699657634,37.7869881885308
