Dates,X,Y
2015-04-03 10:20:00,-122.390577977348,37.7342439948771
2015-04-03 10:20:00,-122.390577977348,37.7342439948771
2015-03-18 07:38:00,-122.419729483816,37.748221370415294
2015-03-18 07:38:00,-122.419729483816,37.748221370415294
2015-02-04 10:33:00,-122.39097173455099,37.734015218072294
2015-02-03 23:15:00,-122.43307534135,37.726854596498
2014-11-02 14:55:00,-122.412527239682,37.808625059546706
2014-10-03 10:44:00,-122.393119692095,37.7347515640427
2014-05-30 00:31:00,-122.411593095704,37.78305295107821
2013-11-27 10:50:00,-122.42202013701299,37.76701047078
2013-10-03 17:30:00,-122.433559427453,37.72642778067821
2013-09-06 05:05:00,-122.403209139403,37.7917627206894
2013-09-06 05:05:00,-122.403209139403,37.7917627206894
2013-06-01 13:44:00,-122.40979166229299,37.7985083480435
2013-03-21 17:12:00,-122.433559427453,37.72642778067821
2013-01-24 15:00:00,-122.391245623019,37.7332252032804
2012-11-14 12:33:00,-122.418587172219,37.75301865374461
2012-10-07 20:45:00,-122.41283855401899,37.7509678760759
2012-10-01 08:00:00,-122.391515160928,37.7380376770177
2012-10-01 08:00:00,-122.391515160928,37.7380376770177
2012-09-18 11:07:00,-122.389865610332,37.73716994462029
2012-08-25 18:54:00,-122.41929549311399,37.752132345798
2012-06-11 11:27:00,-122.391849084977,37.7345805334314
2012-05-30 08:15:00,-122.407743267152,37.7120275326626
2012-05-30 00:01:00,-122.490170246651,37.7424682353625
2012-05-06 03:18:00,-122.422798099292,37.788436907028796
2011-10-22 18:00:00,-122.389944191027,37.7320023590727
2011-09-25 13:00:00,-122.40340479147899,37.775420706711
2011-09-23 14:30:00,-122.418587172219,37.75301865374461
2011-09-22 06:30:00,-122.422549181672,37.7413577412442
2011-07-03 13:18:00,-122.390577977348,37.7342439948771
2011-06-15 18:08:00,-122.39069763068301,37.7347969947349
2011-06-04 18:21:00,-122.417720424652,37.710661234774896
2011-05-07 21:18:00,-122.391245623019,37.7332252032804
2011-05-07 13:15:00,-122.38947153568199,37.7340319720999
2011-05-02 18:26:00,-122.39039809033501,37.7328102523246
2011-05-02 14:10:00,-122.391245623019,37.7332252032804
2011-04-24 14:48:00,-122.39039809033501,37.7328102523246
2011-02-24 10:57:00,-122.390478529234,37.7327208838049
2011-01-29 19:50:00,-122.443578491492,37.7137954355468
2010-12-17 15:05:00,-122.41323313354799,37.766061596901004
2010-12-13 19:17:00,-122.385879189053,37.7202869779119
2010-07-04 19:54:00,-122.439586385205,37.7198910073911
2010-06-14 17:10:00,-122.391245623019,37.7332252032804
2010-01-15 12:00:00,-122.426955631709,37.769247063207004
2010-01-14 09:14:00,-122.40071978579701,37.7907124695865
2009-12-24 17:21:00,-122.40697613261999,37.7933285035846
2009-11-14 15:13:00,-122.41956043788299,37.7521716091721
2009-11-13 14:00:00,-122.433796156182,37.712336869844606
2009-10-30 22:30:00,-122.407083382259,37.7942202340581
2009-10-17 11:20:00,-122.43406800893801,37.777437738173106
2009-10-13 11:48:00,-122.476489877603,37.7532862334385
2009-09-30 22:14:00,-122.413564091744,37.779514030063
2009-09-01 19:14:00,-122.407433074569,37.796156600732395
2009-08-07 16:58:00,-122.40684439448299,37.7946548898815
2009-07-24 17:00:00,-122.50214071611099,37.7754399568058
2009-07-20 12:00:00,-122.41258885553499,37.7541426882469
2009-06-24 14:51:00,-122.428818526724,37.7808642652455
2009-06-09 12:30:00,-122.408433097286,37.7967039278443
2009-05-14 10:40:00,-122.416070932811,37.76121422366271
2009-05-14 10:40:00,-122.416070932811,37.76121422366271
2009-05-14 10:30:00,-122.40340479147899,37.775420706711
2009-04-15 14:45:00,-122.407321394337,37.7945862444358
2009-03-18 13:30:00,-122.40490444784099,37.7946478828923
2008-12-10 13:33:00,-122.42300821095199,37.773475509668295
2008-09-03 20:44:00,-122.411593095704,37.78305295107821
2008-08-20 12:00:00,-122.413045094052,37.7589402059414
2008-07-12 23:15:00,-122.41257364320101,37.7834687204586
2008-07-11 07:30:00,-122.411302650354,37.798321225099
2008-06-15 16:50:00,-122.408136108062,37.8078603496682
2008-05-18 14:00:00,-122.406629219771,37.7777816676305
2008-05-16 18:39:00,-122.39069763068301,37.7347969947349
2008-03-07 00:01:00,-122.410738097315,37.767524308783
2008-02-08 14:10:00,-122.411800134753,37.784089036686794
2007-12-28 12:25:00,-122.408068345148,37.7839916768161
2007-11-29 13:25:00,-122.40490444784099,37.7946478828923
2007-11-14 19:00:00,-122.424628714866,37.7891511603008
2007-10-02 15:15:00,-122.378928955993,37.7352990706774
2007-09-18 12:10:00,-122.40891322980801,37.781211650766295
2007-09-04 13:25:00,-122.413609328985,37.784696907904
2007-09-03 10:45:00,-122.406351834294,37.7860311576362
2007-08-26 15:16:00,-122.41337058114,37.8085752673964
2007-08-24 16:00:00,-122.414166515093,37.808419917270996
2007-07-27 09:00:00,-122.41519128802601,37.7409705132893
2007-07-11 14:30:00,-122.411965795229,37.78491418595621
2007-06-15 21:00:00,-122.398919477596,37.796953574467004
2007-06-11 15:00:00,-122.40490444784099,37.7946478828923
2007-04-20 22:00:00,-122.415858343095,37.7830505366842
2007-03-22 14:00:00,-122.40340479147899,37.775420706711
2007-03-09 09:51:00,-122.41792189096701,37.7849295212519
2007-03-07 12:04:00,-122.391243431227,37.7336342023099
2007-02-08 21:20:00,-122.399625435061,37.7831585013597
2007-02-07 12:05:00,-122.404385042303,37.7721958190345
2006-12-29 17:30:00,-122.47287543999,37.747833162088
2006-10-19 00:01:00,-122.397742235773,37.7919805766981
2006-10-07 00:01:00,-122.422364540762,37.79924525789279
2006-07-28 14:36:00,-122.40490444784099,37.7946478828923
2006-07-12 18:30:00,-122.413349164272,37.8084667368908
2006-06-29 22:00:00,-122.407083382259,37.7942202340581
2006-06-29 09:00:00,-122.41251392471001,37.799895397110795
2006-06-03 16:45:00,-122.412527239682,37.808625059546706
2006-05-01 08:00:00,-122.402246029097,37.7810888153345
2006-04-17 09:00:00,-122.48525926398001,37.7734393135661
2006-03-23 13:15:00,-122.45756661137,37.7131276841881
2006-03-07 01:00:00,-122.431095281226,37.8000239319297
2006-03-06 00:01:00,-122.404385042303,37.7721958190345
2006-02-08 17:27:00,-122.413349164272,37.8084667368908
2005-09-23 08:09:00,-122.40306483193599,37.780085469751604
2005-08-09 15:30:00,-122.432171559555,37.7223498379767
2005-06-15 05:18:00,-122.47629028758499,37.7181624969759
2005-06-04 11:05:00,-122.41860030588998,37.7546255872838
2005-06-01 13:32:00,-122.42812899333599,37.777665852491204
2005-04-22 15:30:00,-122.401063294039,37.728860127816894
2005-04-09 20:00:00,-122.418289276874,37.750640293927496
2005-02-24 10:30:00,-122.45114464151199,37.7315369999779
2005-02-12 13:53:00,-122.40490444784099,37.7946478828923
2005-02-11 14:39:00,-122.40490444784099,37.7946478828923
2004-11-13 13:15:00,-122.378928955993,37.7352990706774
2004-11-10 12:00:00,-122.423803967223,37.7370665388612
2004-11-09 13:56:00,-122.41882973725401,37.708816135533795
2004-10-29 03:38:00,-122.421477162125,37.7861527351972
2004-10-29 00:50:00,-122.422139511495,37.7894107633228
2004-08-21 00:01:00,-122.412601127917,37.7483769641531
2004-08-18 10:00:00,-122.431865677148,37.72009049325271
2004-06-25 12:14:00,-122.492970122941,37.7432082486492
2004-05-27 11:55:00,-122.40340479147899,37.775420706711
2004-05-10 14:20:00,-122.408600405402,37.7756834676857
2004-02-20 12:05:00,-122.40490444784099,37.7946478828923
2004-02-07 22:23:00,-122.405862214655,37.797911710502795
2004-02-04 15:30:00,-122.40490444784099,37.7946478828923
2004-01-23 19:14:00,-122.413631253258,37.7848053746211
2004-01-21 15:51:00,-122.391849084977,37.7345805334314
2003-11-24 23:19:00,-122.413631253258,37.7848053746211
2003-11-14 13:30:00,-122.491956779206,37.7768766735218
2003-09-21 16:30:00,-122.389326010609,37.736796841173295
2003-09-20 15:20:00,-122.40583247449,37.785744654538
2003-09-03 17:35:00,-122.465793842323,37.7556246702007
2003-08-18 18:00:00,-122.46886113312901,37.71701396494421
2003-08-07 11:35:00,-122.411593095704,37.78305295107821
2003-07-26 17:11:00,-122.39039809033501,37.7328102523246
2003-07-08 16:35:00,-122.411800134753,37.784089036686794
2003-06-15 12:00:00,-122.501331031448,37.779520691750896
2003-05-16 15:00:00,-122.41523222218099,37.7729135734441
2003-05-14 08:00:00,-122.421080787461,37.7302836940584
2003-03-19 13:10:00,-122.386741935072,37.7386969258775
2003-02-08 16:15:00,-122.41337058114,37.8085752673964
