Dates,X,Y
2015-05-13 19:30:00,-122.420347208832,37.771769072224394
2015-05-13 19:26:00,-122.41292895522,37.7896868265784
2015-05-13 16:10:00,-122.42122878644899,37.7452607746654
2015-05-13 15:46:00,-122.41251534135598,37.78047774805079
2015-05-13 15:15:00,-122.407845374111,37.7850943210103
2015-05-13 15:00:00,-122.421332684633,37.7770902743669
2015-05-13 12:45:00,-122.486878332136,37.779992370132106
2015-05-13 12:35:00,-122.404270179486,37.78447885387449
2015-05-13 12:00:00,-122.47204825520299,37.7853902153809
2015-05-13 11:30:00,-122.40901120663901,37.7811340568243
2015-05-13 10:30:00,-122.48718586535401,37.7528149846179
2015-05-13 10:05:00,-122.41838200860701,37.783258377094896
2015-05-13 09:30:00,-122.415508242782,37.7816542806076
2015-05-13 02:30:00,-122.393627208249,37.763662802891
2015-05-13 00:01:00,-122.411800134753,37.784089036686794
2015-05-12 16:50:00,-122.41299748806802,37.7525722462226
2015-05-12 15:45:00,-122.395106891925,37.7566305834521
2015-05-12 13:41:00,-122.383187458704,37.7316757960484
2015-05-12 12:57:00,-122.39774156658899,37.7650728676774
2015-05-12 12:15:00,-122.458822989017,37.70844495807921
2015-05-12 09:30:00,-122.45248093512501,37.7161793461478
2015-05-12 07:10:00,-122.420818330445,37.782894645091204
2015-05-12 01:15:00,-122.44691693983201,37.76538453362861
2015-05-11 23:35:00,-122.419387180576,37.7837899781799
2015-05-11 22:23:00,-122.40524821832399,37.7117227123477
2015-05-11 22:23:00,-122.40524821832399,37.7117227123477
2015-05-11 20:19:00,-122.411593095704,37.78305295107821
2015-05-11 16:00:00,-122.499342137388,37.78129688326849
2015-05-11 13:00:00,-122.38286941924999,37.7366428633864
2015-05-11 12:00:00,-122.48201248613701,37.7334039656796
2015-05-11 11:00:00,-122.443031433556,37.7641128935278
2015-05-11 02:24:00,-122.41061605982901,37.766238070453
2015-05-11 00:29:00,-122.393123359873,37.7576508232124
2015-05-03 23:18:00,-122.365565425353,37.8096707013239
2015-05-03 23:18:00,-122.446472679005,37.775801594391204
2015-05-03 22:30:00,-122.406539115148,37.7564864109309
2015-05-03 21:15:00,-122.421886357981,37.7649178909424
2015-05-03 20:06:00,-122.45335464746901,37.7682463076665
2015-05-03 19:26:00,-122.41794921783399,37.769720863045706
2015-05-03 16:49:00,-122.416769999704,37.7795845776674
2015-05-03 16:00:00,-122.430777561426,37.7185306216576
2015-05-03 15:00:00,-122.41136620596001,37.7477942853761
2015-05-03 10:00:00,-122.424621298288,37.8008471613988
2015-05-03 08:50:00,-122.387923622647,37.7637269222785
2015-05-03 08:50:00,-122.387923622647,37.7637269222785
2015-05-03 07:30:00,-122.46191099033001,37.7408187361519
2015-05-03 00:58:00,-122.408270724034,37.78549414241861
2015-05-03 00:39:00,-122.408153165952,37.7417759604289
2015-05-03 00:05:00,-122.406825183678,37.741054981526
2015-05-02 21:40:00,-122.41561633832,37.7685360123583
2015-05-02 20:00:00,-122.432581960221,37.799367941623295
2015-05-02 18:00:00,-122.42073353559601,37.782426304450496
2015-05-02 17:00:00,-122.410955248906,37.7841399509594
2015-05-02 14:45:00,-122.40450917426901,37.734708465010904
2015-05-02 14:45:00,-122.40450917426901,37.734708465010904
2015-05-02 12:00:00,-122.40340479147899,37.775420706711
2015-05-02 12:00:00,-122.445949824652,37.7981582013175
2015-05-02 10:54:00,-122.40340479147899,37.775420706711
2015-05-02 07:45:00,-122.432957440518,37.8051625655624
2015-05-02 02:27:00,-122.421662616877,37.7648758178404
2015-05-02 00:50:00,-122.414302052544,37.781863316866
2015-05-01 23:45:00,-122.414806678669,37.7945486843524
2015-05-01 23:35:00,-122.420501573935,37.7983853432445
2015-05-01 22:30:00,-122.485806034088,37.7809908061782
2015-05-01 21:00:00,-122.41464540990101,37.7860688364633
2015-05-01 17:00:00,-122.420494661635,37.7618219325945
2015-05-01 14:00:00,-122.451893209689,37.7169767046419
2015-05-01 10:55:00,-122.429567892224,37.7620293003384
2015-05-01 10:30:00,-122.411185679516,37.727633684889895
2015-05-01 08:30:00,-122.415444159886,37.7780245674641
2015-05-01 07:23:00,-122.42895003272699,37.7675027326801
2015-05-01 06:16:00,-122.43403618214,37.7632941952462
2015-05-01 05:30:00,-122.423001467283,37.7378834676306
2015-05-01 04:32:00,-122.418414919778,37.8001811328442
2015-05-01 00:51:00,-122.437010871057,37.724839670635795
2015-04-30 23:14:00,-122.414988252591,37.8082613305439
2015-04-30 22:00:00,-122.423530547475,37.79718540933521
2015-04-30 21:58:00,-122.401335963906,37.72198844716
2015-04-30 19:13:00,-122.40954276725,37.7195088952058
2015-04-30 19:00:00,-122.40340479147899,37.775420706711
2015-04-30 18:31:00,-122.396556426173,37.7941169057941
2015-04-30 17:19:00,-122.41978759991801,37.709131871668404
2015-04-30 17:19:00,-122.41978759991801,37.709131871668404
2015-04-30 16:00:00,-122.40340479147899,37.775420706711
2015-04-30 14:30:00,-122.447842049106,37.7881340710754
2015-04-30 12:00:00,-122.423477953324,37.7834532119734
2015-04-30 10:00:00,-122.395658143551,37.792496176456
2015-04-30 04:45:00,-122.416569284944,37.773202918455
2015-04-30 00:10:00,-122.437150548382,37.721573996511204
2015-04-29 23:05:00,-122.387322600793,37.7573846195249
2015-04-29 19:50:00,-122.40149431526899,37.7858284327692
2015-04-29 18:44:00,-122.47767858966299,37.7560590104326
2015-04-29 18:39:00,-122.395648600667,37.7863785494975
2015-04-29 16:55:00,-122.443979044079,37.7511291321979
2015-04-29 16:45:00,-122.407110077805,37.7986457830055
2015-04-29 12:45:00,-122.41421780432199,37.7832593295025
2015-04-29 12:15:00,-122.43001865524201,37.7668305229582
2015-04-29 12:15:00,-122.43001865524201,37.7668305229582
2015-04-29 11:45:00,-122.412457953057,37.7147347356846
2015-04-29 10:05:00,-122.41747701285,37.764357751686
2015-04-29 10:00:00,-122.48130501918399,37.747461318190496
2015-04-29 09:19:00,-122.505537956642,37.7538767370501
2015-04-29 09:08:00,-122.405610268222,37.732438864982
2015-04-29 08:50:00,-122.419257894814,37.7751462916539
2015-04-29 08:30:00,-122.43632820238399,37.8017515400431
2015-04-29 08:11:00,-122.39800417734,37.7190331787318
2015-04-29 07:56:00,-122.435952893201,37.78675801255321
2015-04-29 06:45:00,-122.432303353549,37.744124427859
2015-04-29 06:35:00,-122.482184155412,37.773579768654706
2015-04-29 06:35:00,-122.482184155412,37.773579768654706
2015-04-29 00:50:00,-122.409529913278,37.7657184395282
2015-04-28 22:30:00,-122.41121870270901,37.80013492969079
2015-04-28 20:51:00,-122.505117314946,37.7642126361601
2015-04-28 20:00:00,-122.50056241247,37.76157691282
2015-04-28 17:50:00,-122.405618998022,37.7785045190918
2015-04-28 15:54:00,-122.415155941054,37.7636979308883
2015-04-28 14:30:00,-122.390478529234,37.7327208838049
2015-04-28 13:10:00,-122.401833062479,37.7890397716649
2015-04-28 11:30:00,-122.41421780432199,37.7832593295025
2015-04-28 09:22:00,-122.40169226434799,37.786064674987294
2015-04-28 03:36:00,-122.452706340322,37.769215670589396
2015-04-28 02:37:00,-122.40002612049,37.7705161444903
2015-04-27 23:00:00,-122.402142725311,37.7791933366389
2015-04-27 22:51:00,-122.416902807379,37.7717234973754
2015-04-27 22:07:00,-122.40435958711001,37.7882726542513
2015-04-27 20:43:00,-122.41966671791701,37.7746823329875
2015-04-27 18:47:00,-122.40738717209801,37.7810688918781
2015-04-27 16:23:00,-122.412224164736,37.7820729312029
2015-04-27 15:40:00,-122.428738634368,37.776092741181294
2015-04-27 13:25:00,-122.42227702763999,37.78175287678809
2015-04-27 12:53:00,-122.419858277339,37.786137125238
2015-04-27 12:45:00,-122.42164447844699,37.7429970144076
2015-04-27 12:35:00,-122.42144246365999,37.7726384794114
2015-04-27 11:25:00,-122.479293683101,37.7485024705607
2015-04-27 11:22:00,-122.417756708592,37.7698142360087
2015-04-27 10:55:00,-122.406346425632,37.7791674218963
2015-04-27 10:33:00,-122.43686076182101,37.7784723184624
2015-04-27 09:50:00,-122.414647523858,37.7724423373209
2015-04-27 08:00:00,-122.472981750187,37.7834729675486
2015-04-19 22:20:00,-122.486603658939,37.7752502353871
2015-04-19 22:10:00,-122.403276343244,37.752532082344
2015-04-19 21:20:00,-122.459481264105,37.7661350338024
2015-04-19 18:00:00,-122.41966671791701,37.7746823329875
2015-04-19 18:00:00,-122.419671780296,37.7650501214668
2015-04-19 13:35:00,-122.48962042934099,37.742436311358105
2015-04-19 13:35:00,-122.434075846783,37.71338111955721
2015-04-19 03:31:00,-122.417885441042,37.785437847196796
2015-04-19 03:00:00,-122.404636264759,37.7842645474624
2015-04-19 02:33:00,-122.40340479147899,37.775420706711
2015-04-19 01:30:00,-122.43575101831,37.79872821788229
2015-04-18 19:56:00,-122.39617056066002,37.7954869937274
2015-04-18 19:30:00,-122.40316136589,37.7836909533775
2015-04-18 15:11:00,-122.43169048433901,37.715772828606795
2015-04-18 12:00:00,-122.42978898698799,37.7666521474762
2015-04-18 08:00:00,-122.43570645022699,37.71411212537
2015-04-18 07:00:00,-122.41030322541401,37.7965221139071
2015-04-18 06:45:00,-122.433461662619,37.787019871825294
2015-04-18 02:30:00,-122.39528141037901,37.78785775333221
2015-04-18 02:00:00,-122.41248326348,37.7706305910776
2015-04-17 23:50:00,-122.505923256341,37.761339931633
