Dates,X,Y
2013-05-28 18:44:00,-122.413170698459,37.7726163177752
2012-08-23 16:35:00,-122.408068345148,37.7839916768161
2011-12-18 03:00:00,-122.40340479147899,37.775420706711
2011-07-25 08:00:00,-122.415721688006,37.7830679886919
2010-12-28 17:56:00,-122.386594164927,37.7278183430085
2010-10-06 12:00:00,-122.432116233695,37.7800304351156
2010-03-25 21:00:00,-122.42583948035299,37.7784863750012
2008-07-10 08:40:00,-122.42026193778,37.7844541271135
2007-09-07 02:10:00,-122.418844748098,37.7898297669592
2007-09-04 14:00:00,-122.387508487305,37.759258616630795
2007-03-19 14:00:00,-122.480450749459,37.7190118676786
2006-11-01 02:08:00,-122.40961459678302,37.7899992253577
2006-10-05 12:00:00,-122.42153486006201,37.7905261965099
2006-08-09 11:00:00,-122.420439512717,37.7810308461783
2005-10-07 11:30:00,-122.406539115148,37.7564864109309
2005-03-26 18:30:00,-122.48118317163001,37.7437268170337
2005-02-27 21:00:00,-122.466470428834,37.7499860537708
2005-02-27 09:45:00,-122.408600405402,37.7756834676857
2004-11-26 22:00:00,-122.479368526648,37.733529798744996
2004-08-19 14:38:00,-122.41403325321699,37.7621586646265
2004-08-06 09:30:00,-122.45135265320299,37.7827982731234
2003-09-15 16:35:00,-122.409529913278,37.7657184395282
